City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
469,praia,CV,2021-08-15 19:23:01,14.9215,-23.5087,82.94,69,75,17.27,broken clouds,0.0,0
470,bonavista,CA,2021-08-15 19:23:01,48.6499,-53.1147,78.8,85,82,12.75,broken clouds,0.0,0
471,port lincoln,AU,2021-08-15 19:23:02,-34.7333,135.8667,55.78,66,100,10.38,overcast clouds,0.0,0
472,aripuana,BR,2021-08-15 19:23:02,-9.1667,-60.6333,99.86,20,9,1.9,clear sky,0.0,0
473,fukue,JP,2021-08-15 19:23:02,32.6881,128.8419,72.43,96,100,11.68,moderate rain,0.0,0
474,hun,LY,2021-08-15 19:23:03,29.1268,15.9477,87.6,22,0,9.17,clear sky,0.0,0
475,agua prieta,MX,2021-08-15 19:23:03,31.3,-109.5667,83.3,60,98,9.6,overcast clouds,0.0,0
476,meybod,IR,2021-08-15 19:23:03,32.2501,54.0166,93.22,11,1,5.99,clear sky,0.0,0
477,los llanos de aridane,ES,2021-08-15 19:23:04,28.6585,-17.9182,74.95,73,0,14.97,clear sky,0.0,0
478,leningradskiy,RU,2021-08-15 19:23:04,69.3833,178.4167,32.56,94,100,12.5,overcast clouds,0.0,0
479,mayor pablo lagerenza,PY,2021-08-15 19:23:04,-19.9309,-60.7718,89.13,18,0,5.01,clear sky,0.0,0
480,bud,US,2021-08-15 19:23:05,39.447,-86.1758,80.55,68,100,9.86,overcast clouds,0.0,0
481,dubbo,AU,2021-08-15 19:23:05,-32.25,148.6167,33.93,100,0,0.0,clear sky,0.0,0
482,acarau,BR,2021-08-15 19:23:05,-2.8856,-40.12,83.86,63,9,15.08,clear sky,0.0,0
483,sarnia,CA,2021-08-15 19:21:51,42.9787,-82.4041,79.72,53,1,1.01,clear sky,0.0,0
484,rognac,FR,2021-08-15 19:23:06,43.4876,5.2339,84.22,52,0,5.75,clear sky,0.0,0
485,qianan,CN,2021-08-15 19:23:06,44.9932,124.0581,65.52,84,93,2.84,overcast clouds,0.0,0
486,sinjar,IQ,2021-08-15 19:23:06,36.3209,41.8754,91.11,19,0,13.09,clear sky,0.0,0
487,samarai,PG,2021-08-15 19:23:07,-10.6167,150.6667,77.97,85,53,17.07,broken clouds,0.0,0
488,la paz,BO,2021-08-15 19:18:17,-16.5,-68.15,64.38,13,40,8.05,scattered clouds,0.0,0
489,gunjur,GM,2021-08-15 19:23:07,13.2019,-16.7339,80.67,83,75,3.44,broken clouds,0.0,0
490,namie,JP,2021-08-15 19:23:07,37.4833,141.0,67.71,98,100,7.09,overcast clouds,0.0,0
491,dali,CN,2021-08-15 19:23:08,25.7,100.1833,63.81,95,98,1.77,overcast clouds,0.0,0
492,magan,ES,2021-08-15 19:23:08,39.9683,-3.931,101.62,6,17,14.92,few clouds,0.0,0
493,tamsweg,AT,2021-08-15 19:23:08,47.1281,13.811,67.01,87,84,3.71,broken clouds,0.0,0
494,san vicente,AR,2021-08-15 19:23:08,-26.6167,-54.1333,74.8,45,72,2.35,broken clouds,0.0,0
495,kamaishi,JP,2021-08-15 19:23:09,39.2667,141.8833,64.76,88,96,6.46,overcast clouds,0.0,0
496,ilulissat,GL,2021-08-15 19:23:09,69.2167,-51.1,46.42,87,40,10.36,scattered clouds,0.0,0
497,sambava,MG,2021-08-15 19:23:09,-14.2667,50.1667,68.61,78,1,16.37,clear sky,0.0,0
498,acajutla,SV,2021-08-15 19:23:10,13.5928,-89.8275,93.54,78,100,5.35,overcast clouds,0.0,0
499,petatlan,MX,2021-08-15 19:23:10,17.5167,-101.2667,91.2,56,72,6.46,broken clouds,0.0,0
500,palmer,US,2021-08-15 19:23:10,42.1584,-72.3287,83.68,40,40,1.01,scattered clouds,0.0,0
501,port-gentil,GA,2021-08-15 19:23:11,-0.7193,8.7815,78.76,83,40,9.22,scattered clouds,0.0,0
502,kasongo-lunda,CD,2021-08-15 19:23:11,-6.4667,16.8167,84.18,36,44,0.65,scattered clouds,0.0,0
503,college,US,2021-08-15 19:23:11,64.8569,-147.8028,50.58,93,90,3.0,light rain,0.0,0
504,denton,US,2021-08-15 19:23:04,33.2001,-97.1336,91.26,63,20,1.01,few clouds,0.0,0
505,xinye,CN,2021-08-15 19:23:12,32.5186,112.3522,71.55,96,95,4.21,light rain,0.0,0
506,nisia floresta,BR,2021-08-15 19:23:12,-6.0911,-35.2086,82.78,65,35,17.69,scattered clouds,0.0,0
507,stornoway,GB,2021-08-15 19:23:12,58.2093,-6.3865,55.92,88,75,13.8,broken clouds,0.0,0
508,mugan,CN,2021-08-15 19:23:13,35.9404,101.3842,60.42,71,63,1.99,broken clouds,0.0,0
509,moron,AR,2021-08-15 19:20:06,-34.6534,-58.6198,62.02,75,1,5.01,clear sky,0.0,0
510,mingoyo,TZ,2021-08-15 19:23:13,-10.1,39.6333,70.23,82,2,4.14,clear sky,0.0,0
511,ondangwa,NA,2021-08-15 19:23:13,-17.9167,15.95,69.8,28,0,2.3,clear sky,0.0,0
512,lasa,IT,2021-08-15 19:23:14,46.6166,10.7002,77.88,79,10,2.19,clear sky,0.0,0
513,hovd,MN,2021-08-15 19:23:14,48.0056,91.6419,64.31,61,100,6.29,overcast clouds,0.0,0
514,kambove,CD,2021-08-15 19:23:14,-10.8764,26.5969,64.98,37,0,5.35,clear sky,0.0,0
515,muli,MV,2021-08-15 19:23:15,2.9167,73.5667,82.62,70,83,16.33,broken clouds,0.0,0
516,dongzhen,CN,2021-08-15 19:23:15,22.3797,110.9389,77.27,91,100,1.21,overcast clouds,0.0,0
517,presidencia roque saenz pena,AR,2021-08-15 19:23:15,-26.7852,-60.4388,77.94,29,6,4.92,clear sky,0.0,0
518,okha,RU,2021-08-15 19:23:16,53.5739,142.9478,53.24,88,0,8.66,clear sky,0.0,0
519,harper,LR,2021-08-15 19:23:16,4.375,-7.7169,76.89,70,36,7.56,scattered clouds,0.0,0
520,selfoss,IS,2021-08-15 19:23:16,63.9331,-20.9971,54.48,79,100,8.19,overcast clouds,0.0,0
521,kaeo,NZ,2021-08-15 19:23:16,-35.1,173.7833,46.33,83,24,1.43,few clouds,0.0,0
522,rodrigues alves,BR,2021-08-15 19:23:17,-7.738,-72.6509,93.4,27,18,2.35,few clouds,0.0,0
523,mehamn,NO,2021-08-15 19:23:17,71.0357,27.8492,46.58,80,100,11.86,overcast clouds,0.0,0
524,alcains,PT,2021-08-15 19:23:17,39.9164,-7.4566,94.35,22,0,8.75,clear sky,0.0,0
525,axim,GH,2021-08-15 19:23:18,4.8699,-2.2405,76.55,79,52,8.88,broken clouds,0.0,0
526,vigrestad,NO,2021-08-15 19:23:18,58.5667,5.7,55.08,79,99,9.17,overcast clouds,0.0,0
527,akyab,MM,2021-08-15 19:23:18,20.15,92.9,80.47,88,100,10.09,overcast clouds,0.0,0
528,mount isa,AU,2021-08-15 19:23:19,-20.7333,139.5,65.97,32,0,14.97,clear sky,0.0,0
529,stara vyzhivka,UA,2021-08-15 19:23:19,51.4376,24.44,67.86,82,100,6.04,overcast clouds,0.0,0
530,vilhena,BR,2021-08-15 19:19:22,-12.7406,-60.1458,88.02,29,0,4.61,clear sky,0.0,0
531,varhaug,NO,2021-08-15 19:23:19,58.6147,5.6457,54.95,80,97,7.83,overcast clouds,0.0,0
532,chara,RU,2021-08-15 19:23:20,56.9064,118.2631,58.5,72,13,3.0,few clouds,0.0,0
533,tobe,JP,2021-08-15 19:23:20,33.7447,132.7901,72.48,88,100,2.33,moderate rain,0.0,0
534,tupik,RU,2021-08-15 19:23:20,54.4253,119.9327,54.16,81,0,3.65,clear sky,0.0,0
535,kudahuvadhoo,MV,2021-08-15 19:23:21,2.6708,72.8944,82.27,74,30,15.39,scattered clouds,0.0,0
536,mirpur sakro,PK,2021-08-15 19:23:21,24.5474,67.6277,82.62,72,100,17.98,overcast clouds,0.0,0
537,daru,PG,2021-08-15 19:23:21,-9.0763,143.2092,76.37,89,96,16.84,overcast clouds,0.0,0
538,westport,US,2021-08-15 19:23:22,41.1415,-73.3579,85.08,54,1,1.01,clear sky,0.0,0
539,korla,CN,2021-08-15 19:23:22,41.7597,86.1469,74.14,39,100,2.51,overcast clouds,0.0,0
540,saint-augustin,CA,2021-08-15 19:23:22,51.226,-58.6502,69.37,85,100,7.56,overcast clouds,0.0,0
541,hurghada,EG,2021-08-15 19:23:22,27.2574,33.8129,93.04,29,0,21.85,clear sky,0.0,0
542,agirish,RU,2021-08-15 19:23:23,61.9247,63.0231,58.5,73,6,4.61,clear sky,0.0,0
543,clyde river,CA,2021-08-15 19:23:23,70.4692,-68.5914,48.43,87,75,5.75,broken clouds,0.0,0
544,butembo,CD,2021-08-15 19:23:23,0.15,29.2833,57.04,94,88,2.77,overcast clouds,0.0,0
545,la massana,AD,2021-08-15 19:23:24,42.5667,1.4833,76.01,67,12,3.22,few clouds,0.0,0
546,aksha,RU,2021-08-15 19:23:24,50.2814,113.2867,56.53,93,5,2.64,clear sky,0.0,0
547,necochea,AR,2021-08-15 19:23:24,-38.5473,-58.7368,66.04,44,100,8.32,overcast clouds,0.0,0
548,cunha,BR,2021-08-15 19:23:25,-23.0744,-44.9597,76.42,56,45,2.04,scattered clouds,0.0,0
549,clarksburg,US,2021-08-15 19:21:10,39.2807,-80.3445,77.11,88,90,4.61,light rain,0.0,0
550,bubaque,GW,2021-08-15 19:23:25,11.2833,-15.8333,78.1,82,100,9.19,moderate rain,0.0,0
551,biak,ID,2021-08-15 19:23:25,-0.9131,122.8766,74.79,84,21,7.27,few clouds,0.0,0
552,pangai,TO,2021-08-15 19:23:26,-19.8,-174.35,71.71,53,75,10.36,broken clouds,0.0,0
553,coruripe,BR,2021-08-15 19:23:26,-10.1256,-36.1756,76.17,73,91,11.34,overcast clouds,0.0,0
554,boueni,YT,2021-08-15 19:23:26,-12.9025,45.0761,75.18,68,0,6.17,clear sky,0.0,0
555,san carlos de bariloche,AR,2021-08-15 19:23:27,-41.1456,-71.3082,42.55,75,75,20.71,broken clouds,0.0,0
556,kailua,US,2021-08-15 19:19:30,21.4022,-157.7394,84.18,70,47,14.2,light rain,0.0,0
557,goundam,ML,2021-08-15 19:23:27,16.4145,-3.6708,96.82,30,92,14.99,overcast clouds,0.0,0
558,taoudenni,ML,2021-08-15 19:21:08,22.6783,-3.9836,108.54,8,95,7.45,overcast clouds,0.0,0
559,gilbues,BR,2021-08-15 19:23:28,-9.8317,-45.3439,93.72,15,1,8.25,clear sky,0.0,0
560,kota kinabalu,MY,2021-08-15 19:23:28,5.9749,116.0724,75.18,94,20,5.75,few clouds,0.0,0
561,tezu,IN,2021-08-15 19:19:11,27.9167,96.1667,77.54,89,100,2.15,light rain,0.0,0
562,cubuk,TR,2021-08-15 19:23:28,40.2386,33.0322,69.55,42,0,9.22,clear sky,0.0,0
563,kalmunai,LK,2021-08-15 19:23:29,7.4167,81.8167,80.91,72,100,3.22,overcast clouds,0.0,0
564,byron bay,AU,2021-08-15 19:23:29,-28.65,153.6167,59.88,73,47,4.45,scattered clouds,0.0,0
565,uch,FR,2021-08-15 19:23:29,45.3192,-0.9345,72.5,85,19,9.55,few clouds,0.0,0
566,stawell,AU,2021-08-15 19:23:30,-37.05,142.7667,43.59,89,49,6.53,scattered clouds,0.0,0
